order_id,date,customer_id,category,product_name,quantity,unit_price,discount_pct,revenue,region,channel,payment_method,returned,customer_rating
ORD-10848,2024-09-20,CUST-67,Home & Garden,Home & Garden Item 15,3,143.78,0.25,323.5,Midwest,Email,Apple Pay,0,3.1
ORD-10849,2024-07-23,CUST-296,Clothing,Clothing Item 42,1,47.51,0,47.51,West,Paid Ads,Apple Pay,0,4.0
ORD-10850,2024-05-03,CUST-232,Electronics,Electronics Item 23,4,131.11,0,524.44,Midwest,Organic Search,Credit Card,0,1.8
ORD-10851,2024-07-22,CUST-51,Sports,Sports Item 4,4,90.95,0,363.8,South,Referral,Apple Pay,0,
ORD-10852,2024-04-06,CUST-222,Books,Books Item 7,2,30.39,0,60.78,West,Referral,PayPal,0,1.9
ORD-10853,2024-01-28,CUST-116,Electronics,Electronics Item 40,5,154.85,0,774.25,South,Email,Apple Pay,0,
ORD-10854,2024-12-20,CUST-148,Home & Garden,Home & Garden Item 47,4,68.36,0.1,246.1,West,Organic Search,PayPal,0,3.8
ORD-10855,2024-09-01,CUST-86,Beauty,Beauty Item 12,3,77.18,0.05,219.96,Midwest,Email,PayPal,0,3.7
ORD-10856,2024-08-07,CUST-5,Home & Garden,Home & Garden Item 39,1,64.13,0,64.13,Midwest,Email,Credit Card,1,2.0
ORD-10857,2024-02-26,CUST-86,Electronics,Electronics Item 49,1,245.18,0.25,183.88,East,Organic Search,Credit Card,0,3.9
ORD-10858,2024-08-19,CUST-187,Books,Books Item 30,3,44.63,0,133.89,West,Social Media,Debit Card,0,4.6
ORD-10859,2024-12-05,CUST-211,Sports,Sports Item 15,4,43.53,0.22,135.81,East,Social Media,Apple Pay,1,
ORD-10860,2024-10-22,CUST-56,Beauty,Beauty Item 18,4,42.66,0.06,160.4,Northeast,Email,PayPal,0,
ORD-10861,2024-12-13,CUST-159,Home & Garden,Home & Garden Item 13,3,96.15,0,288.45,West,Direct,Debit Card,0,1.5
ORD-10862,2024-08-20,CUST-239,Sports,Sports Item 44,3,64.61,0.15,164.76,East,Direct,Debit Card,0,3.7
ORD-10863,2024-06-04,CUST-112,Books,Books Item 19,3,11.33,0,33.99,Northeast,Organic Search,Credit Card,0,1.0
ORD-10864,2024-06-29,CUST-258,Beauty,Beauty Item 43,1,20.99,0,20.99,Northeast,Paid Ads,Credit Card,0,1.6
ORD-10865,2024-04-10,CUST-182,Books,Books Item 16,5,42.06,0,210.3,South,Email,Apple Pay,1,1.4
ORD-10866,2024-05-13,CUST-166,Home & Garden,Home & Garden Item 38,5,84.11,0,420.55,East,Referral,PayPal,0,
ORD-10867,2024-08-01,CUST-237,Sports,Sports Item 35,2,66.13,0,132.26,East,Email,Apple Pay,0,
ORD-10868,2024-09-26,CUST-239,Books,Books Item 27,3,27.14,0.11,72.46,South,Email,Credit Card,0,1.1
ORD-10869,2024-08-03,CUST-263,Electronics,Electronics Item 24,2,259.56,0,519.12,East,Direct,Debit Card,0,
ORD-10870,2024-07-20,CUST-266,Clothing,Clothing Item 30,4,82.81,0,331.24,West,Organic Search,Credit Card,0,
ORD-10871,2024-11-28,CUST-32,Electronics,Electronics Item 8,3,253.3,0.17,630.72,Northeast,Referral,Credit Card,0,3.1
ORD-10872,2024-10-14,CUST-160,Beauty,Beauty Item 47,4,27.05,0.19,87.64,West,Email,PayPal,0,
ORD-10873,2024-01-01,CUST-54,Clothing,Clothing Item 31,5,101.69,0,508.45,West,Direct,Apple Pay,0,4.7
ORD-10874,2024-06-02,CUST-225,Books,Books Item 43,4,44.38,0.25,133.14,Northeast,Organic Search,Apple Pay,0,
ORD-10875,2024-01-12,CUST-280,Clothing,Clothing Item 13,2,96.17,0.05,182.72,South,Email,Debit Card,0,
ORD-10876,2024-02-21,CUST-55,Sports,Sports Item 30,4,74.08,0,296.32,South,Email,PayPal,0,
ORD-10877,2024-08-22,CUST-228,Electronics,Electronics Item 3,5,191.83,0,959.15,Midwest,Paid Ads,Apple Pay,1,2.8
ORD-10878,2024-01-05,CUST-269,Clothing,Clothing Item 25,3,67.56,0.06,190.52,Northeast,Organic Search,PayPal,0,2.4
ORD-10879,2024-10-15,CUST-156,Home & Garden,Home & Garden Item 26,4,144.78,0.08,532.79,West,Referral,Apple Pay,0,2.9
ORD-10880,2024-12-03,CUST-133,Clothing,Clothing Item 9,5,86.27,0,431.35,Midwest,Direct,Debit Card,0,4.3
ORD-10881,2024-02-04,CUST-55,Electronics,Electronics Item 32,1,330.61,0,330.61,South,Social Media,PayPal,0,4.2
ORD-10882,2024-05-01,CUST-33,Electronics,Electronics Item 4,2,293.45,0,586.9,Northeast,Social Media,Credit Card,0,
ORD-10883,2024-02-07,CUST-231,Books,Books Item 25,3,30.84,0.28,66.61,East,Referral,PayPal,0,
ORD-10884,2024-09-08,CUST-99,Books,Books Item 6,3,17.12,0.13,44.68,Northeast,Organic Search,Credit Card,0,
ORD-10885,2024-03-12,CUST-175,Electronics,Electronics Item 12,3,307.32,0,921.96,Northeast,Email,PayPal,0,3.3
ORD-10886,2024-08-30,CUST-225,Sports,Sports Item 28,3,72.78,0.26,161.57,South,Organic Search,Credit Card,0,
ORD-10887,2024-09-21,CUST-170,Home & Garden,Home & Garden Item 2,1,55.19,0,55.19,East,Social Media,Debit Card,0,2.4
ORD-10888,2024-03-21,CUST-257,Home & Garden,Home & Garden Item 20,1,117.66,0,117.66,South,Direct,Credit Card,0,4.6
ORD-10889,2024-10-25,CUST-103,Books,Books Item 22,3,32.52,0,97.56,West,Paid Ads,PayPal,0,3.9
ORD-10890,2024-12-05,CUST-19,Electronics,Electronics Item 23,2,223.07,0.17,370.3,West,Email,Credit Card,0,2.9
ORD-10891,2024-03-07,CUST-180,Home & Garden,Home & Garden Item 28,1,53.11,0,53.11,South,Social Media,PayPal,0,
ORD-10892,2024-01-29,CUST-283,Electronics,Electronics Item 31,2,235.26,0.2,376.42,West,Email,Apple Pay,0,2.7
ORD-10893,2024-08-06,CUST-189,Sports,Sports Item 23,2,43.87,0,87.74,East,Social Media,Apple Pay,0,2.0
ORD-10894,2024-02-17,CUST-291,Sports,Sports Item 3,1,57.26,0.27,41.8,West,Referral,PayPal,0,1.3
ORD-10895,2024-03-05,CUST-126,Books,Books Item 19,2,19.17,0,38.34,East,Direct,Apple Pay,0,1.5
ORD-10896,2024-02-09,CUST-183,Electronics,Electronics Item 15,3,356.51,0,1069.53,South,Referral,Debit Card,0,4.1
ORD-10897,2024-05-29,CUST-258,Beauty,Beauty Item 7,2,54.38,0,108.76,West,Social Media,Apple Pay,0,3.5
ORD-10898,2024-05-23,CUST-284,Electronics,Electronics Item 14,2,348.61,0.16,585.66,West,Social Media,PayPal,0,
ORD-10899,2024-04-30,CUST-256,Beauty,Beauty Item 3,4,62.99,0,251.96,Midwest,Social Media,Apple Pay,0,4.9
ORD-10900,2024-01-31,CUST-228,Home & Garden,Home & Garden Item 3,5,95.09,0,475.45,East,Paid Ads,Apple Pay,0,
ORD-10901,2024-08-08,CUST-14,Sports,Sports Item 39,1,109.25,0,109.25,Midwest,Social Media,PayPal,0,2.4
ORD-10902,2024-11-14,CUST-284,Books,Books Item 25,4,37.17,0.23,114.48,Midwest,Direct,Apple Pay,0,3.9
ORD-10903,2024-09-22,CUST-122,Home & Garden,Home & Garden Item 9,2,181.55,0,363.1,West,Social Media,Debit Card,0,
ORD-10904,2024-05-07,CUST-186,Sports,Sports Item 18,3,70.5,0,211.5,Midwest,Referral,Credit Card,0,
ORD-10905,2024-10-18,CUST-5,Beauty,Beauty Item 30,3,76.02,0.13,198.41,West,Social Media,Apple Pay,1,3.2
ORD-10906,2024-07-28,CUST-161,Electronics,Electronics Item 5,5,356.65,0,1783.25,South,Paid Ads,Debit Card,0,2.1
ORD-10907,2024-09-10,CUST-26,Clothing,Clothing Item 15,2,79.23,0,158.46,West,Referral,Credit Card,0,
ORD-10908,2024-09-16,CUST-133,Books,Books Item 17,5,20.42,0,102.1,West,Referral,Debit Card,0,1.2
ORD-10909,2024-04-30,CUST-122,Home & Garden,Home & Garden Item 14,1,49.12,0,49.12,Midwest,Direct,Debit Card,0,3.7
ORD-10910,2024-02-06,CUST-185,Beauty,Beauty Item 22,4,78.81,0,315.24,South,Referral,Debit Card,0,4.9
ORD-10911,2024-11-14,CUST-14,Electronics,Electronics Item 7,2,185.49,0,370.98,Northeast,Paid Ads,Debit Card,0,4.1
ORD-10912,2024-09-17,CUST-77,Sports,Sports Item 25,3,142.79,0,428.37,West,Organic Search,PayPal,0,5.0
ORD-10913,2024-11-18,CUST-27,Sports,Sports Item 39,4,94.68,0,378.72,South,Referral,Apple Pay,0,1.8
ORD-10914,2024-10-21,CUST-162,Home & Garden,Home & Garden Item 48,2,86.8,0.29,123.26,West,Referral,PayPal,0,4.8
ORD-10915,2024-07-28,CUST-248,Home & Garden,Home & Garden Item 39,1,90.3,0,90.3,East,Email,Apple Pay,0,
ORD-10916,2024-03-05,CUST-71,Sports,Sports Item 39,2,123.17,0,246.34,Midwest,Social Media,Debit Card,0,1.3
ORD-10917,2024-08-03,CUST-233,Sports,Sports Item 1,2,99.12,0.23,152.64,East,Organic Search,Apple Pay,0,
ORD-10918,2024-10-10,CUST-221,Beauty,Beauty Item 2,4,69.5,0,278.0,East,Organic Search,PayPal,1,3.1
ORD-10919,2024-07-17,CUST-173,Books,Books Item 22,3,13.59,0.07,37.92,Northeast,Direct,Credit Card,0,1.2
ORD-10920,2024-06-30,CUST-69,Books,Books Item 47,4,31.71,0.13,110.35,East,Referral,Credit Card,0,
ORD-10921,2024-01-04,CUST-261,Sports,Sports Item 47,5,74.38,0.11,330.99,Northeast,Social Media,Credit Card,0,
ORD-10922,2024-09-09,CUST-219,Home & Garden,Home & Garden Item 19,1,122.12,0.17,101.36,Midwest,Email,Debit Card,0,4.8
ORD-10923,2024-01-22,CUST-161,Beauty,Beauty Item 7,2,47.64,0,95.28,Midwest,Social Media,PayPal,0,
ORD-10924,2024-05-20,CUST-133,Books,Books Item 39,4,17.05,0,68.2,West,Paid Ads,Debit Card,0,
ORD-10925,2024-04-15,CUST-277,Sports,Sports Item 35,5,120.58,0,602.9,East,Organic Search,Apple Pay,0,1.1
ORD-10926,2024-04-14,CUST-233,Home & Garden,Home & Garden Item 19,5,101.48,0,507.4,West,Referral,Credit Card,0,2.7
ORD-10927,2024-05-14,CUST-41,Electronics,Electronics Item 48,2,372.92,0.03,723.46,East,Referral,Credit Card,0,3.0
ORD-10928,2024-05-21,CUST-20,Books,Books Item 28,5,33.19,0,165.95,West,Referral,Debit Card,0,
ORD-10929,2024-10-12,CUST-113,Beauty,Beauty Item 44,1,83.94,0.07,78.06,East,Social Media,Apple Pay,0,
ORD-10930,2024-04-05,CUST-265,Beauty,Beauty Item 47,4,37.28,0,149.12,East,Organic Search,Apple Pay,0,
ORD-10931,2024-10-12,CUST-195,Sports,Sports Item 41,2,115.2,0,230.4,Northeast,Paid Ads,Debit Card,0,3.6
ORD-10932,2024-04-02,CUST-183,Home & Garden,Home & Garden Item 35,2,168.76,0.15,286.89,South,Social Media,Credit Card,0,
ORD-10933,2024-05-27,CUST-164,Books,Books Item 43,4,20.71,0.03,80.35,West,Social Media,Apple Pay,0,4.1
ORD-10934,2024-09-04,CUST-260,Books,Books Item 14,5,23.83,0,119.15,South,Organic Search,Debit Card,0,
ORD-10935,2024-06-11,CUST-28,Books,Books Item 18,4,38.13,0,152.52,South,Referral,PayPal,0,4.3
ORD-10936,2024-06-06,CUST-57,Books,Books Item 40,4,16.97,0.16,57.02,Northeast,Social Media,PayPal,0,1.1
ORD-10937,2024-01-11,CUST-284,Books,Books Item 5,1,37.1,0,37.1,West,Direct,PayPal,0,1.8
ORD-10938,2024-03-21,CUST-192,Sports,Sports Item 22,4,133.17,0,532.68,South,Paid Ads,PayPal,0,1.1
ORD-10939,2024-01-11,CUST-13,Sports,Sports Item 15,1,90.18,0.01,89.28,East,Organic Search,Debit Card,0,4.3
ORD-10940,2024-07-12,CUST-38,Beauty,Beauty Item 33,4,26.68,0.08,98.18,South,Organic Search,Credit Card,0,3.2
ORD-10941,2024-03-18,CUST-160,Electronics,Electronics Item 21,5,312.79,0,1563.95,South,Direct,Credit Card,0,2.8
ORD-10942,2024-02-21,CUST-209,Home & Garden,Home & Garden Item 36,5,108.21,0,541.05,Midwest,Email,Debit Card,0,3.1
ORD-10943,2024-05-05,CUST-56,Books,Books Item 29,1,44.75,0.29,31.77,East,Direct,Credit Card,0,1.9
ORD-10944,2024-07-08,CUST-43,Books,Books Item 7,5,12.92,0,64.6,Northeast,Paid Ads,PayPal,0,3.0
ORD-10945,2024-05-07,CUST-120,Electronics,Electronics Item 4,2,195.96,0.16,329.21,South,Social Media,Apple Pay,0,2.4
ORD-10946,2024-03-18,CUST-138,Electronics,Electronics Item 45,3,281.7,0,845.1,East,Direct,Apple Pay,0,2.3
ORD-10947,2024-11-29,CUST-42,Clothing,Clothing Item 7,3,64.02,0,192.06,South,Referral,Credit Card,0,4.0
ORD-10948,2024-03-23,CUST-20,Sports,Sports Item 28,1,49.94,0,49.94,South,Paid Ads,Apple Pay,0,
ORD-10949,2024-10-07,CUST-139,Books,Books Item 34,4,9.33,0,37.32,Midwest,Direct,Debit Card,0,1.7
ORD-10950,2024-05-28,CUST-242,Sports,Sports Item 30,2,126.34,0.11,224.89,East,Social Media,PayPal,0,
ORD-10951,2024-08-30,CUST-3,Electronics,Electronics Item 20,3,199.89,0,599.67,East,Paid Ads,Credit Card,1,2.3
ORD-10952,2024-02-01,CUST-116,Sports,Sports Item 23,4,101.33,0,405.32,West,Paid Ads,Debit Card,0,
ORD-10953,2024-08-06,CUST-104,Sports,Sports Item 5,3,74.07,0.28,159.99,Northeast,Paid Ads,Credit Card,0,2.1
ORD-10954,2024-05-14,CUST-197,Sports,Sports Item 22,1,45.2,0,45.2,Northeast,Direct,Debit Card,0,3.9
ORD-10955,2024-11-11,CUST-111,Beauty,Beauty Item 6,4,32.15,0,128.6,Northeast,Paid Ads,PayPal,0,
ORD-10956,2024-01-01,CUST-226,Home & Garden,Home & Garden Item 28,1,171.89,0,171.89,South,Social Media,Debit Card,0,1.5
ORD-10957,2024-10-13,CUST-163,Books,Books Item 34,4,36.86,0.11,131.22,West,Direct,PayPal,0,4.8
ORD-10958,2024-05-22,CUST-129,Beauty,Beauty Item 44,2,76.29,0,152.58,West,Direct,Apple Pay,0,1.7
ORD-10959,2024-07-06,CUST-98,Books,Books Item 25,3,35.23,0,105.69,Midwest,Paid Ads,Credit Card,0,
ORD-10960,2024-07-03,CUST-189,Sports,Sports Item 17,2,30.67,0,61.34,Northeast,Organic Search,Debit Card,0,
ORD-10961,2024-05-20,CUST-30,Beauty,Beauty Item 37,4,45.38,0.21,143.4,West,Referral,Apple Pay,0,3.5
ORD-10962,2024-09-08,CUST-190,Clothing,Clothing Item 2,4,89.99,0.16,302.37,Northeast,Referral,PayPal,0,1.7
ORD-10963,2024-03-08,CUST-32,Electronics,Electronics Item 21,4,325.22,0,1300.88,West,Direct,Debit Card,0,1.8
ORD-10964,2024-11-10,CUST-87,Beauty,Beauty Item 38,1,40.79,0.27,29.78,Midwest,Direct,Credit Card,0,2.6
ORD-10965,2024-12-07,CUST-43,Beauty,Beauty Item 12,1,22.05,0.15,18.74,South,Organic Search,Debit Card,0,3.8
ORD-10966,2024-07-28,CUST-239,Clothing,Clothing Item 37,1,50.5,0,50.5,West,Direct,Apple Pay,0,
ORD-10967,2024-02-16,CUST-87,Clothing,Clothing Item 1,1,39.21,0,39.21,East,Referral,Debit Card,0,4.5
ORD-10968,2024-05-06,CUST-147,Home & Garden,Home & Garden Item 12,2,149.61,0.09,272.29,Midwest,Paid Ads,Debit Card,0,4.3
ORD-10969,2024-05-19,CUST-48,Clothing,Clothing Item 32,2,110.64,0,221.28,Midwest,Direct,Debit Card,0,3.6
ORD-10970,2024-08-18,CUST-108,Beauty,Beauty Item 45,2,20.07,0.12,35.32,South,Social Media,Debit Card,0,
ORD-10971,2024-12-24,CUST-133,Sports,Sports Item 14,5,129.58,0.03,628.46,South,Social Media,Credit Card,0,3.1
ORD-10972,2024-11-19,CUST-194,Clothing,Clothing Item 43,4,35.08,0,140.32,Northeast,Organic Search,Debit Card,0,3.5
ORD-10973,2024-01-05,CUST-96,Clothing,Clothing Item 23,4,65.29,0,261.16,Midwest,Paid Ads,Apple Pay,0,4.0
ORD-10974,2024-08-12,CUST-125,Sports,Sports Item 17,4,101.23,0.22,315.84,Midwest,Direct,Debit Card,0,2.6
ORD-10975,2024-01-21,CUST-296,Clothing,Clothing Item 26,5,32.21,0,161.05,Northeast,Organic Search,PayPal,0,4.7
ORD-10976,2024-11-01,CUST-171,Beauty,Beauty Item 4,5,31.39,0.23,120.85,West,Social Media,PayPal,0,2.8
ORD-10977,2024-03-25,CUST-158,Books,Books Item 6,1,32.71,0,32.71,East,Paid Ads,PayPal,0,3.9
ORD-10978,2024-03-19,CUST-177,Beauty,Beauty Item 7,5,76.7,0,383.5,South,Direct,Apple Pay,0,4.7
ORD-10979,2024-12-08,CUST-69,Books,Books Item 26,4,34.42,0.03,133.55,Midwest,Social Media,Apple Pay,0,3.1
ORD-10980,2024-06-26,CUST-186,Books,Books Item 22,5,9.97,0.05,47.36,Northeast,Organic Search,Apple Pay,0,3.6
ORD-10981,2024-03-11,CUST-197,Books,Books Item 42,2,10.59,0,21.18,East,Email,PayPal,0,
ORD-10982,2024-07-17,CUST-265,Beauty,Beauty Item 7,4,19.94,0.13,69.39,South,Organic Search,Debit Card,0,1.4
ORD-10983,2024-07-26,CUST-233,Electronics,Electronics Item 1,2,170.71,0,341.42,South,Referral,Apple Pay,0,1.2
ORD-10984,2024-08-05,CUST-243,Home & Garden,Home & Garden Item 46,1,128.05,0.14,110.12,Midwest,Direct,Debit Card,0,
ORD-10985,2024-04-01,CUST-133,Books,Books Item 13,5,36.35,0.02,178.12,Northeast,Direct,Apple Pay,1,2.9
ORD-10986,2024-01-21,CUST-190,Electronics,Electronics Item 17,4,213.08,0,852.32,South,Social Media,Debit Card,0,1.1
ORD-10987,2024-05-16,CUST-19,Clothing,Clothing Item 39,3,54.62,0,163.86,West,Social Media,Credit Card,0,2.6
ORD-10988,2024-03-30,CUST-141,Electronics,Electronics Item 23,5,103.37,0.19,418.65,South,Referral,PayPal,0,4.6
ORD-10989,2024-09-25,CUST-52,Sports,Sports Item 25,4,34.88,0,139.52,Northeast,Referral,Credit Card,1,3.5
ORD-10990,2024-06-03,CUST-41,Books,Books Item 28,4,9.81,0.08,36.1,West,Paid Ads,Debit Card,0,3.5
ORD-10991,2024-10-03,CUST-224,Clothing,Clothing Item 18,1,56.18,0,56.18,East,Social Media,Credit Card,0,4.6
ORD-10992,2024-12-13,CUST-67,Home & Garden,Home & Garden Item 18,3,38.26,0,114.78,Midwest,Email,Debit Card,0,
ORD-10993,2024-04-25,CUST-236,Electronics,Electronics Item 38,3,141.32,0.22,330.69,South,Referral,Debit Card,0,2.9
ORD-10994,2024-10-12,CUST-237,Electronics,Electronics Item 48,3,177.18,0,531.54,South,Paid Ads,PayPal,0,2.0
ORD-10995,2024-01-17,CUST-107,Beauty,Beauty Item 48,5,85.24,0.17,353.75,Northeast,Social Media,Debit Card,0,
ORD-10996,2024-06-10,CUST-221,Books,Books Item 27,4,10.06,0.05,38.23,West,Social Media,Apple Pay,0,2.5
ORD-10997,2024-10-02,CUST-57,Clothing,Clothing Item 37,4,77.14,0.03,299.3,Midwest,Paid Ads,PayPal,0,4.9
ORD-10998,2024-07-24,CUST-143,Sports,Sports Item 21,4,72.24,0,288.96,Midwest,Referral,Credit Card,0,3.7
ORD-10999,2024-11-20,CUST-207,Beauty,Beauty Item 32,3,52.66,0,157.98,South,Social Media,Apple Pay,0,
